#xi phi g4
-1.300000 4.555309 0.968553
-1.300000 4.571017 0.974367
-1.300000 4.586725 0.979633
-1.300000 4.602433 0.984329
-1.300000 4.618141 0.988437
-1.300000 4.633849 0.991941
-1.300000 4.649557 0.994827
-1.300000 4.665265 0.997083
-1.300000 4.680973 0.998702
-1.300000 4.696681 0.999675
-1.300000 4.712389 1.000000
-1.300000 4.728097 0.999675
-1.300000 4.743805 0.998702
-1.300000 4.759513 0.997083
-1.300000 4.775221 0.994827
-1.300000 4.790929 0.991941
-1.300000 4.806637 0.988437
-1.300000 4.822345 0.984329
-1.300000 4.838053 0.979633
-1.300000 4.853761 0.974367
-1.300000 4.869469 0.968553
-1.300000 4.885177 0.962212
-1.300000 4.900885 0.955372
-1.300000 4.916593 0.948057
-1.300000 4.932300 0.940298
-1.300000 4.948008 0.932124
-1.300000 4.963716 0.923569
-1.300000 4.979424 0.914665
-1.300000 4.995132 0.905448
-1.300000 5.010840 0.895955
-1.300000 5.026548 0.886222
-1.300000 5.042256 0.876288
-1.300000 5.057964 0.866193
-1.300000 5.073672 0.855976
-1.300000 5.089380 0.845678
-1.300000 5.105088 0.835339
-1.300000 5.120796 0.825000
-1.300000 5.136504 0.814701
-1.300000 5.152212 0.804484
-1.300000 5.167920 0.794389
-1.300000 5.183628 0.784456
-1.300000 5.199336 0.774723
-1.300000 5.215044 0.765230
-1.300000 5.230752 0.756013
-1.300000 5.246460 0.747109
-1.300000 5.262168 0.738553
-1.300000 5.277876 0.730380
-1.300000 5.293584 0.722621
-1.300000 5.309292 0.715306
-1.300000 5.325000 0.708465
-1.300000 5.340708 0.702125
-1.300000 5.356415 0.696311
-1.300000 5.372123 0.691045
-1.300000 5.387831 0.686349
-1.300000 5.403539 0.682241
-1.300000 5.419247 0.678737
-1.300000 5.434955 0.675851
-1.300000 5.450663 0.673594
-1.300000 5.466371 0.671976
-1.300000 5.482079 0.671003
-1.300000 5.497787 0.670678
-1.300000 5.513495 0.671003
-1.300000 5.529203 0.671976
-1.300000 5.544911 0.673594
-1.300000 5.560619 0.675851
-1.300000 5.576327 0.678737
-1.300000 5.592035 0.682241
-1.300000 5.607743 0.686349
-1.300000 5.623451 0.691045
-1.300000 5.639159 0.696311
-1.300000 5.654867 0.702125
-1.300000 5.670575 0.708465
-1.300000 5.686283 0.715306
-1.300000 5.701991 0.722621
-1.300000 5.717699 0.730380
-1.300000 5.733407 0.738553
-1.300000 5.749115 0.747109
-1.300000 5.764823 0.756013
-1.300000 5.780530 0.765230
-1.300000 5.796238 0.774723
-1.300000 5.811946 0.784456
-1.300000 5.827654 0.794389
-1.300000 5.843362 0.804484
-1.300000 5.859070 0.814701
-1.300000 5.874778 0.825000
-1.300000 5.890486 0.835339
-1.300000 5.906194 0.845678
-1.300000 5.921902 0.855976
-1.300000 5.937610 0.866193
-1.300000 5.953318 0.876288
-1.300000 5.969026 0.886222
-1.300000 5.984734 0.895955
-1.300000 6.000442 0.905448
-1.300000 6.016150 0.914665
-1.300000 6.031858 0.923569
-1.300000 6.047566 0.932124
-1.300000 6.063274 0.940298
-1.300000 6.078982 0.948057
-1.300000 6.094690 0.955372
-1.300000 6.110398 0.962212
-1.300000 6.126106 0.968553
-1.300000 6.141814 0.974367
-1.300000 6.157522 0.979633
-1.300000 6.173230 0.984329
-1.300000 6.188938 0.988437
-1.300000 6.204645 0.991941
-1.300000 6.220353 0.994827
-1.300000 6.236061 0.997083
-1.300000 6.251769 0.998702
-1.300000 6.267477 0.999675
-1.200000 0.000000 1.000000
-1.200000 0.015708 0.999657
-1.200000 0.031416 0.998628
-1.200000 0.047124 0.996917
-1.200000 0.062832 0.994532
-1.200000 0.078540 0.991482
-1.200000 0.094248 0.987779
-1.200000 0.109956 0.983436
-1.200000 0.125664 0.978473
-1.200000 0.141372 0.972907
-1.200000 0.157080 0.966762
-1.200000 0.172788 0.960061
-1.200000 0.188496 0.952831
-1.200000 0.204204 0.945100
-1.200000 0.219911 0.936898
-1.200000 0.235619 0.928260
-1.200000 0.251327 0.919217
-1.200000 0.267035 0.909806
-1.200000 0.282743 0.900065
-1.200000 0.298451 0.890030
-1.200000 0.314159 0.879744
-1.200000 0.329867 0.869244
-1.200000 0.345575 0.858575
-1.200000 0.361283 0.847776
-1.200000 0.376991 0.836891
-1.200000 0.392699 0.825963
-1.200000 0.408407 0.815035
-1.200000 0.424115 0.804151
-1.200000 0.439823 0.793352
-1.200000 0.455531 0.782682
-1.200000 0.471239 0.772183
-1.200000 0.486947 0.761896
-1.200000 0.502655 0.751862
-1.200000 0.518363 0.742120
-1.200000 0.534071 0.732710
-1.200000 0.549779 0.723667
-1.200000 0.565487 0.715028
-1.200000 0.581195 0.706827
-1.200000 0.596903 0.699096
-1.200000 0.612611 0.691866
-1.200000 0.628319 0.685165
-1.200000 0.644026 0.679019
-1.200000 0.659734 0.673454
-1.200000 0.675442 0.668490
-1.200000 0.691150 0.664148
-1.200000 0.706858 0.660445
-1.200000 0.722566 0.657394
-1.200000 0.738274 0.655009
-1.200000 0.753982 0.653299
-1.200000 0.769690 0.652270
-1.200000 0.785398 0.651927
-1.200000 0.801106 0.652270
-1.200000 0.816814 0.653299
-1.200000 0.832522 0.655009
-1.200000 0.848230 0.657394
-1.200000 0.863938 0.660445
-1.200000 0.879646 0.664148
-1.200000 0.895354 0.668490
-1.200000 0.911062 0.673454
-1.200000 0.926770 0.679019
-1.200000 0.942478 0.685165
-1.200000 0.958186 0.691866
-1.200000 0.973894 0.699096
-1.200000 0.989602 0.706827
-1.200000 1.005310 0.715028
-1.200000 1.021018 0.723667
-1.200000 1.036726 0.732710
-1.200000 1.052434 0.742120
-1.200000 1.068142 0.751862
-1.200000 1.083849 0.761896
-1.200000 1.099557 0.772183
-1.200000 1.115265 0.782682
-1.200000 1.130973 0.793352
-1.200000 1.146681 0.804151
-1.200000 1.162389 0.815035
-1.200000 1.178097 0.825963
-1.200000 1.193805 0.836891
-1.200000 1.209513 0.847776
-1.200000 1.225221 0.858575
-1.200000 1.240929 0.869244
-1.200000 1.256637 0.879744
-1.200000 1.272345 0.890030
-1.200000 1.288053 0.900065
-1.200000 1.303761 0.909806
-1.200000 1.319469 0.919217
-1.200000 1.335177 0.928260
-1.200000 1.350885 0.936898
-1.200000 1.366593 0.945100
-1.200000 1.382301 0.952831
-1.200000 1.398009 0.960061
-1.200000 1.413717 0.966762
-1.200000 1.429425 0.972907
-1.200000 1.445133 0.978473
-1.200000 1.460841 0.983436
-1.200000 1.476549 0.987779
-1.200000 1.492257 0.991482
-1.200000 1.507964 0.994532
-1.200000 1.523672 0.996917
-1.200000 1.539380 0.998628
-1.200000 1.555088 0.999657
-1.200000 1.570796 1.000000
-1.200000 1.586504 0.999657
-1.200000 1.602212 0.998628
-1.200000 1.617920 0.996917
-1.200000 1.633628 0.994532
-1.200000 1.649336 0.991482
-1.200000 1.665044 0.987779
-1.200000 1.680752 0.983436
-1.200000 1.696460 0.978473
-1.200000 1.712168 0.972907
-1.200000 1.727876 0.966762
-1.200000 1.743584 0.960061
-1.200000 1.759292 0.952831
-1.200000 1.775000 0.945100
-1.200000 1.790708 0.936898
-1.200000 1.806416 0.928260
-1.200000 1.822124 0.919217
-1.200000 1.837832 0.909806
-1.200000 1.853540 0.900065
-1.200000 1.869248 0.890030
-1.200000 1.884956 0.879744
-1.200000 1.900664 0.869244
-1.200000 1.916372 0.858575
-1.200000 1.932079 0.847776
-1.200000 1.947787 0.836891
-1.200000 1.963495 0.825963
-1.200000 1.979203 0.815035
-1.200000 1.994911 0.804151
-1.200000 2.010619 0.793352
-1.200000 2.026327 0.782682
-1.200000 2.042035 0.772183
-1.200000 2.057743 0.761896
-1.200000 2.073451 0.751862
-1.200000 2.089159 0.742120
-1.200000 2.104867 0.732710
-1.200000 2.120575 0.723667
-1.200000 2.136283 0.715028
-1.200000 2.151991 0.706827
-1.200000 2.167699 0.699096
-1.200000 2.183407 0.691866
-1.200000 2.199115 0.685165
-1.200000 2.214823 0.679019
-1.200000 2.230531 0.673454
-1.200000 2.246239 0.668490
-1.200000 2.261947 0.664148
-1.200000 2.277655 0.660445
-1.200000 2.293363 0.657394
-1.200000 2.309071 0.655009
-1.200000 2.324779 0.653299
-1.200000 2.340487 0.652270
-1.200000 2.356194 0.651927
-1.200000 2.371902 0.652270
-1.200000 2.387610 0.653299
-1.200000 2.403318 0.655009
-1.200000 2.419026 0.657394
-1.200000 2.434734 0.660445
-1.200000 2.450442 0.664148
-1.200000 2.466150 0.668490
-1.200000 2.481858 0.673454
-1.200000 2.497566 0.679019
-1.200000 2.513274 0.685165
-1.200000 2.528982 0.691866
-1.200000 2.544690 0.699096
-1.200000 2.560398 0.706827
-1.200000 2.576106 0.715028
-1.200000 2.591814 0.723667
-1.200000 2.607522 0.732710
-1.200000 2.623230 0.742120
-1.200000 2.638938 0.751862
-1.200000 2.654646 0.761896
-1.200000 2.670354 0.772183
-1.200000 2.686062 0.782682
-1.200000 2.701770 0.793352
-1.200000 2.717478 0.804151
-1.200000 2.733186 0.815035
-1.200000 2.748894 0.825963
-1.200000 2.764602 0.836891
-1.200000 2.780309 0.847776
-1.200000 2.796017 0.858575
-1.200000 2.811725 0.869244
-1.200000 2.827433 0.879744
-1.200000 2.843141 0.890030
-1.200000 2.858849 0.900065
-1.200000 2.874557 0.909806
-1.200000 2.890265 0.919217
-1.200000 2.905973 0.928260
-1.200000 2.921681 0.936898
-1.200000 2.937389 0.945100
-1.200000 2.953097 0.952831
-1.200000 2.968805 0.960061
-1.200000 2.984513 0.966762
-1.200000 3.000221 0.972907
-1.200000 3.015929 0.978473
-1.200000 3.031637 0.983436
-1.200000 3.047345 0.987779
-1.200000 3.063053 0.991482
-1.200000 3.078761 0.994532
-1.200000 3.094469 0.996917
-1.200000 3.110177 0.998628
-1.200000 3.125885 0.999657
-1.200000 3.141593 1.000000
-1.200000 3.157301 0.999657
-1.200000 3.173009 0.998628
-1.200000 3.188717 0.996917
-1.200000 3.204425 0.994532
-1.200000 3.220132 0.991482
-1.200000 3.235840 0.987779
-1.200000 3.251548 0.983436
-1.200000 3.267256 0.978473
-1.200000 3.282964 0.972907
-1.200000 3.298672 0.966762
-1.200000 3.314380 0.960061
-1.200000 3.330088 0.952831
-1.200000 3.345796 0.945100
-1.200000 3.361504 0.936898
-1.200000 3.377212 0.928260
-1.200000 3.392920 0.919217
-1.200000 3.408628 0.909806
-1.200000 3.424336 0.900065
-1.200000 3.440044 0.890030
-1.200000 3.455752 0.879744
-1.200000 3.471460 0.869244
-1.200000 3.487168 0.858575
-1.200000 3.502876 0.847776
-1.200000 3.518584 0.836891
-1.200000 3.534292 0.825963
-1.200000 3.550000 0.815035
-1.200000 3.565708 0.804151
-1.200000 3.581416 0.793352
-1.200000 3.597124 0.782682
-1.200000 3.612832 0.772183
-1.200000 3.628540 0.761896
-1.200000 3.644247 0.751862
-1.200000 3.659955 0.742120
-1.200000 3.675663 0.732710
-1.200000 3.691371 0.723667
-1.200000 3.707079 0.715028
-1.200000 3.722787 0.706827
-1.200000 3.738495 0.699096
-1.200000 3.754203 0.691866
-1.200000 3.769911 0.685165
-1.200000 3.785619 0.679019
-1.200000 3.801327 0.673454
-1.200000 3.817035 0.668490
-1.200000 3.832743 0.664148
-1.200000 3.848451 0.660445
-1.200000 3.864159 0.657394
-1.200000 3.879867 0.655009
-1.200000 3.895575 0.653299
-1.200000 3.911283 0.652270
-1.200000 3.926991 0.651927
-1.200000 3.942699 0.652270
-1.200000 3.958407 0.653299
-1.200000 3.974115 0.655009
-1.200000 3.989823 0.657394
-1.200000 4.005531 0.660445
-1.200000 4.021239 0.664148
-1.200000 4.036947 0.668490
-1.200000 4.052655 0.673454
-1.200000 4.068362 0.679019
-1.200000 4.084070 0.685165
-1.200000 4.099778 0.691866
-1.200000 4.115486 0.699096
-1.200000 4.131194 0.706827
-1.200000 4.146902 0.715028
-1.200000 4.162610 0.723667
-1.200000 4.178318 0.732710
-1.200000 4.194026 0.742120
-1.200000 4.209734 0.751862
-1.200000 4.225442 0.761896
-1.200000 4.241150 0.772183
-1.200000 4.256858 0.782682
-1.200000 4.272566 0.793352
-1.200000 4.288274 0.804151
-1.200000 4.303982 0.815035
-1.200000 4.319690 0.825963
-1.200000 4.335398 0.836891
-1.200000 4.351106 0.847776
-1.200000 4.366814 0.858575
-1.200000 4.382522 0.869244
-1.200000 4.398230 0.879744
-1.200000 4.413938 0.890030
-1.200000 4.429646 0.900065
-1.200000 4.445354 0.909806
-1.200000 4.461062 0.919217
-1.200000 4.476770 0.928260
-1.200000 4.492477 0.936898
-1.200000 4.508185 0.945100
-1.200000 4.523893 0.952831
-1.200000 4.539601 0.960061
-1.200000 4.555309 0.966762
-1.200000 4.571017 0.972907
-1.200000 4.586725 0.978473
-1.200000 4.602433 0.983436
-1.200000 4.618141 0.987779
-1.200000 4.633849 0.991482
-1.200000 4.649557 0.994532
-1.200000 4.665265 0.996917
-1.200000 4.680973 0.998628
-1.200000 4.696681 0.999657
-1.200000 4.712389 1.000000
-1.200000 4.728097 0.999657
-1.200000 4.743805 0.998628
-1.200000 4.759513 0.996917
-1.200000 4.775221 0.994532
-1.200000 4.790929 0.991482
-1.200000 4.806637 0.987779
-1.200000 4.822345 0.983436
-1.200000 4.838053 0.978473
-1.200000 4.853761 0.972907
-1.200000 4.869469 0.966762
-1.200000 4.885177 0.960061
-1.200000 4.900885 0.952831
-1.200000 4.916593 0.945100
-1.200000 4.932300 0.936898
-1.200000 4.948008 0.928260
-1.200000 4.963716 0.919217
-1.200000 4.979424 0.909806
-1.200000 4.995132 0.900065
-1.200000 5.010840 0.890030
-1.200000 5.026548 0.879744
-1.200000 5.042256 0.869244
-1.200000 5.057964 0.858575
-1.200000 5.073672 0.847776
-1.200000 5.089380 0.836891
-1.200000 5.105088 0.825963
-1.200000 5.120796 0.815035
-1.200000 5.136504 0.804151
-1.200000 5.152212 0.793352
-1.200000 5.167920 0.782682
-1.200000 5.183628 0.772183
-1.200000 5.199336 0.761896
-1.200000 5.215044 0.751862
-1.200000 5.230752 0.742120
-1.200000 5.246460 0.732710
-1.200000 5.262168 0.723667
-1.200000 5.277876 0.715028
-1.200000 5.293584 0.706827
-1.200000 5.309292 0.699096
-1.200000 5.325000 0.691866
-1.200000 5.340708 0.685165
-1.200000 5.356415 0.679019
-1.200000 5.372123 0.673454
-1.200000 5.387831 0.668490
-1.200000 5.403539 0.664148
-1.200000 5.419247 0.660445
-1.200000 5.434955 0.657394
-1.200000 5.450663 0.655009
-1.200000 5.466371 0.653299
-1.200000 5.482079 0.652270
-1.200000 5.497787 0.651927
-1.200000 5.513495 0.652270
-1.200000 5.529203 0.653299
-1.200000 5.544911 0.655009
-1.200000 5.560619 0.657394
-1.200000 5.576327 0.660445
-1.200000 5.592035 0.664148
-1.200000 5.607743 0.668490
-1.200000 5.623451 0.673454
-1.200000 5.639159 0.679019
-1.200000 5.654867 0.685165
-1.200000 5.670575 0.691866
-1.200000 5.686283 0.699096
-1.200000 5.701991 0.706827
-1.200000 5.717699 0.715028
-1.200000 5.733407 0.723667
-1.200000 5.749115 0.732710
-1.200000 5.764823 0.742120
-1.200000 5.780530 0.751862
-1.200000 5.796238 0.761896
-1.200000 5.811946 0.772183
-1.200000 5.827654 0.782682
-1.200000 5.843362 0.793352
-1.200000 5.859070 0.804151
-1.200000 5.874778 0.815035
-1.200000 5.890486 0.825963
-1.200000 5.906194 0.836891
-1.200000 5.921902 0.847776
-1.200000 5.937610 0.858575
-1.200000 5.953318 0.869244
-1.200000 5.969026 0.879744
-1.200000 5.984734 0.890030
-1.200000 6.000442 0.900065
-1.200000 6.016150 0.909806
-1.200000 6.031858 0.919217
-1.200000 6.047566 0.928260
-1.200000 6.063274 0.936898
-1.200000 6.078982 0.945100
-1.200000 6.094690 0.952831
-1.200000 6.110398 0.960061
-1.200000 6.126106 0.966762
-1.200000 6.141814 0.972907
-1.200000 6.157522 0.978473
-1.200000 6.173230 0.983436
-1.200000 6.188938 0.987779
-1.200000 6.204645 0.991482
-1.200000 6.220353 0.994532
-1.200000 6.236061 0.996917
-1.200000 6.251769 0.998628
-1.200000 6.267477 0.999657
-1.100000 0.000000 1.000000
-1.100000 0.015708 0.999634
-1.100000 0.031416 0.998536
-1.100000 0.047124 0.996710
-1.100000 0.062832 0.994165
-1.100000 0.078540 0.990910
-1.100000 0.094248 0.986958
-1.100000 0.109956 0.982324
-1.100000 0.125664 0.977028
-1.100000 0.141372 0.971089
-1.100000 0.157080 0.964531
-1.100000 0.172788 0.957380
-1.100000 0.188496 0.949664
-1.100000 0.204204 0.941414
-1.100000 0.219911 0.932662
-1.100000 0.235619 0.923443
-1.100000 0.251327 0.913794
-1.100000 0.267035 0.903751
-1.100000 0.282743 0.893356
-1.100000 0.298451 0.882648
-1.100000 0.314159 0.871670
-1.100000 0.329867 0.860466
-1.100000 0.345575 0.849080
-1.100000 0.361283 0.837557
-1.100000 0.376991 0.825941
-1.100000 0.392699 0.814280
-1.100000 0.408407 0.802618
-1.100000 0.424115 0.791003
-1.100000 0.439823 0.779479
-1.100000 0.455531 0.768093
-1.100000 0.471239 0.756889
-1.100000 0.486947 0.745911
-1.100000 0.502655 0.735204
-1.100000 0.518363 0.724808
-1.100000 0.534071 0.714766
-1.100000 0.549779 0.705116
-1.100000 0.565487 0.695897
-1.100000 0.581195 0.687145
-1.100000 0.596903 0.678895
-1.100000 0.612611 0.671180
-1.100000 0.628319 0.664029
-1.100000 0.644026 0.657471
-1.100000 0.659734 0.651532
-1.100000 0.675442 0.646235
-1.100000 0.691150 0.641601
-1.100000 0.706858 0.637649
-1.100000 0.722566 0.634394
-1.100000 0.738274 0.631849
-1.100000 0.753982 0.630024
-1.100000 0.769690 0.628926
-1.100000 0.785398 0.628559
-1.100000 0.801106 0.628926
-1.100000 0.816814 0.630024
-1.100000 0.832522 0.631849
-1.100000 0.848230 0.634394
-1.100000 0.863938 0.637649
-1.100000 0.879646 0.641601
-1.100000 0.895354 0.646235
-1.100000 0.911062 0.651532
-1.100000 0.926770 0.657471
-1.100000 0.942478 0.664029
-1.100000 0.958186 0.671180
-1.100000 0.973894 0.678895
-1.100000 0.989602 0.687145
-1.100000 1.005310 0.695897
-1.100000 1.021018 0.705116
-1.100000 1.036726 0.714766
-1.100000 1.052434 0.724808
-1.100000 1.068142 0.735204
-1.100000 1.083849 0.745911
-1.100000 1.099557 0.756889
-1.100000 1.115265 0.768093
-1.100000 1.130973 0.779479
-1.100000 1.146681 0.791003
-1.100000 1.162389 0.802618
-1.100000 1.178097 0.814280
-1.100000 1.193805 0.825941
-1.100000 1.209513 0.837557
-1.100000 1.225221 0.849080
-1.100000 1.240929 0.860466
-1.100000 1.256637 0.871670
-1.100000 1.272345 0.882648
-1.100000 1.288053 0.893356
-1.100000 1.303761 0.903751
-1.100000 1.319469 0.913794
-1.100000 1.335177 0.923443
-1.100000 1.350885 0.932662
-1.100000 1.366593 0.941414
-1.100000 1.382301 0.949664
-1.100000 1.398009 0.957380
-1.100000 1.413717 0.964531
-1.100000 1.429425 0.971089
-1.100000 1.445133 0.977028
-1.100000 1.460841 0.982324
-1.100000 1.476549 0.986958
-1.100000 1.492257 0.990910
-1.100000 1.507964 0.994165
-1.100000 1.523672 0.996710
-1.100000 1.539380 0.998536
-1.100000 1.555088 0.999634
-1.100000 1.570796 1.000000
-1.100000 1.586504 0.999634
-1.100000 1.602212 0.998536
-1.100000 1.617920 0.996710
-1.100000 1.633628 0.994165
-1.100000 1.649336 0.990910
-1.100000 1.665044 0.986958
-1.100000 1.680752 0.982324
-1.100000 1.696460 0.977028
-1.100000 1.712168 0.971089
-1.100000 1.727876 0.964531
-1.100000 1.743584 0.957380
-1.100000 1.759292 0.949664
-1.100000 1.775000 0.941414
-1.100000 1.790708 0.932662
-1.100000 1.806416 0.923443
-1.100000 1.822124 0.913794
-1.100000 1.837832 0.903751
-1.100000 1.853540 0.893356
-1.100000 1.869248 0.882648
-1.100000 1.884956 0.871670
-1.100000 1.900664 0.860466
-1.100000 1.916372 0.849080
-1.100000 1.932079 0.837557
-1.100000 1.947787 0.825941
-1.100000 1.963495 0.814280
-1.100000 1.979203 0.802618
-1.100000 1.994911 0.791003
-1.100000 2.010619 0.779479
-1.100000 2.026327 0.768093
-1.100000 2.042035 0.756889
-1.100000 2.057743 0.745911
-1.100000 2.073451 0.735204
-1.100000 2.089159 0.724808
-1.100000 2.104867 0.714766
-1.100000 2.120575 0.705116
-1.100000 2.136283 0.695897
-1.100000 2.151991 0.687145
-1.100000 2.167699 0.678895
-1.100000 2.183407 0.671180
-1.100000 2.199115 0.664029
-1.100000 2.214823 0.657471
-1.100000 2.230531 0.651532
-1.100000 2.246239 0.646235
-1.100000 2.261947 0.641601
-1.100000 2.277655 0.637649
-1.100000 2.293363 0.634394
-1.100000 2.309071 0.631849
-1.100000 2.324779 0.630024
-1.100000 2.340487 0.628926
-1.100000 2.356194 0.628559
-1.100000 2.371902 0.628926
-1.100000 2.387610 0.630024
-1.100000 2.403318 0.631849
-1.100000 2.419026 0.634394
-1.100000 2.434734 0.637649
-1.100000 2.450442 0.641601
-1.100000 2.466150 0.646235
-1.100000 2.481858 0.651532
-1.100000 2.497566 0.657471
-1.100000 2.513274 0.664029
-1.100000 2.528982 0.671180
-1.100000 2.544690 0.678895
-1.100000 2.560398 0.687145
-1.100000 2.576106 0.695897
-1.100000 2.591814 0.705116
-1.100000 2.607522 0.714766
-1.100000 2.623230 0.724808
-1.100000 2.638938 0.735204
-1.100000 2.654646 0.745911
-1.100000 2.670354 0.756889
-1.100000 2.686062 0.768093
-1.100000 2.701770 0.779479
-1.100000 2.717478 0.791003
-1.100000 2.733186 0.802618
-1.100000 2.748894 0.814280
-1.100000 2.764602 0.825941
-1.100000 2.780309 0.837557
-1.100000 2.796017 0.849080
-1.100000 2.811725 0.860466
-1.100000 2.827433 0.871670
-1.100000 2.843141 0.882648
-1.100000 2.858849 0.893356
-1.100000 2.874557 0.903751
-1.100000 2.890265 0.913794
-1.100000 2.905973 0.923443
-1.100000 2.921681 0.932662
-1.100000 2.937389 0.941414
-1.100000 2.953097 0.949664
-1.100000 2.968805 0.957380
-1.100000 2.984513 0.964531
-1.100000 3.000221 0.971089
-1.100000 3.015929 0.977028
-1.100000 3.031637 0.982324
-1.100000 3.047345 0.986958
-1.100000 3.063053 0.990910
-1.100000 3.078761 0.994165
-1.100000 3.094469 0.996710
-1.100000 3.110177 0.998536
-1.100000 3.125885 0.999634
-1.100000 3.141593 1.000000
-1.100000 3.157301 0.999634
-1.100000 3.173009 0.998536
-1.100000 3.188717 0.996710
-1.100000 3.204425 0.994165
-1.100000 3.220132 0.990910
-1.100000 3.235840 0.986958
-1.100000 3.251548 0.982324
-1.100000 3.267256 0.977028
-1.100000 3.282964 0.971089
-1.100000 3.298672 0.964531
-1.100000 3.314380 0.957380
-1.100000 3.330088 0.949664
-1.100000 3.345796 0.941414
-1.100000 3.361504 0.932662
-1.100000 3.377212 0.923443
-1.100000 3.392920 0.913794
-1.100000 3.408628 0.903751
-1.100000 3.424336 0.893356
-1.100000 3.440044 0.882648
-1.100000 3.455752 0.871670
-1.100000 3.471460 0.860466
-1.100000 3.487168 0.849080
-1.100000 3.502876 0.837557
